time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LV,NO,PT,RO,SE,SI,SK
1331,0.131130299,1.439918099,0.254927967,0.114062781,0.235024106,0.513096298,0.122322748,0.732522354,0.544390464,0.517299173,0.856758859,0.312906621,0.694596333,0.162056072,0.552976446,0.098565783,0.31293074,0.624823234,0.239116314,0.427355308,0.440625409,0.136796079
1332,0.133034132,1.445428506,0.258853129,0.112209951,0.231698967,0.519647591,0.121033353,0.7780041,0.543736634,0.567445274,0.890230517,0.30427086,0.697989645,0.203735716,0.60285098,0.099912222,0.312746357,0.518808775,0.239530382,0.427497001,0.447370675,0.142111791
1333,0.142444537,1.448005619,0.212992722,0.108003015,0.234245595,0.522304605,0.119430703,0.862967162,0.54351097,0.600383573,1.03518473,0.291928517,0.687885602,0.241312544,0.470838302,0.105536267,0.312583776,0.542548227,0.236573887,0.427250558,0.525587177,0.167370173
1334,0.145228683,1.447752169,0.189746345,0.102745047,0.232505863,0.526047991,0.118212174,0.868746767,0.543781984,0.596978348,0.999189435,0.2890851,0.668330504,0.318003954,0.281140619,0.118032418,0.312369249,0.692837334,0.24081396,0.427301076,0.58559584,0.192608118
1335,0.136349911,1.447912825,0.180269231,0.097845361,0.229841373,0.514995944,0.116018327,0.777857251,0.544331399,0.553744899,1.271590177,0.267717047,0.661644694,0.37792537,0.27274242,0.122858459,0.312064217,0.777510884,0.250698996,0.426854327,0.596021902,0.207490321
1336,0.127297556,1.448382022,0.164462631,0.090108,0.226606775,0.507440676,0.114226033,0.721935276,0.544994526,0.514782746,1.283095594,0.264998136,0.660891678,0.369828142,0.23038507,0.11136589,0.311945508,0.794660767,0.263667554,0.426745839,0.629819547,0.218436128
1337,0.120817476,1.446189108,0.160826814,0.086137421,0.226291965,0.504324188,0.114514638,0.652751167,0.54451796,0.48606283,1.202967638,0.264814392,0.66096577,0.213048624,0.189584719,0.101515306,0.312037463,0.784130129,0.28918942,0.426454537,0.635669741,0.223730807
1338,0.120677339,1.451228268,0.155469969,0.084488044,0.228868211,0.503680662,0.114394137,0.605991967,0.544283117,0.507293607,1.078593373,0.261804871,0.665346995,0.17958006,0.178209991,0.094055067,0.311557891,0.644358565,0.326528001,0.426512694,0.613049321,0.223367285
1339,0.127963401,1.449633444,0.149321446,0.084645007,0.233477821,0.502622655,0.116778627,0.624703945,0.543427799,0.490404867,1.09377816,0.263087273,0.663106781,0.151954974,0.161779646,0.089707397,0.311441409,0.67223165,0.334779906,0.426851569,0.572691612,0.232880679
1340,0.128319392,1.450109798,0.147815147,0.08164317,0.237357927,0.503531106,0.116400274,0.718253337,0.542841256,0.513454667,1.587153922,0.264542665,0.661230218,0.145259147,0.148745806,0.087280673,0.311248007,0.721374435,0.32874357,0.426878019,0.561848914,0.217320978
1341,0.126990371,1.450969888,0.148076271,0.080677993,0.23457191,0.50380405,0.117695486,0.643229869,0.542009449,0.558896969,1.487108933,0.271254895,0.660358419,0.150933814,0.147530589,0.087325792,0.311106646,0.796618692,0.306092006,0.426803875,0.537472362,0.18373314
1342,0.124016952,1.45200315,0.145415547,0.080468755,0.234786386,0.502478628,0.120699451,0.616612195,0.541551964,0.5293512,2.308085993,0.27498402,0.659681093,0.15028556,0.160079148,0.087972225,0.310972503,0.76743319,0.28256608,0.426563089,0.481071025,0.174868833
1343,0.120843782,1.453707468,0.145422785,0.080176616,0.233724416,0.501542513,0.121641808,0.567064892,0.541345595,0.463407748,2.322518386,0.282360115,0.658661672,0.150377206,0.159286142,0.088160413,0.310778243,0.850478277,0.3040702,0.426650887,0.468297015,0.157351102
1344,0.117850215,1.454330801,0.145473181,0.079953295,0.236145841,0.501564805,0.122853308,0.566233914,0.541309764,0.475019609,2.700219427,0.289555114,0.659407266,0.160669918,0.153407854,0.087998862,0.310644361,0.842468796,0.305418377,0.426818454,0.426860659,0.18319565
1345,0.116157997,1.45681891,0.14513034,0.07969763,0.235236935,0.500820712,0.122673013,0.594283336,0.540967485,0.524800218,2.366616215,0.288900007,0.663555503,0.230455754,0.148808277,0.089907188,0.310349269,0.743283229,0.312673272,0.426958154,0.366834682,0.21409594
1346,0.116154726,1.457809249,0.14609904,0.079653694,0.234382529,0.502421474,0.127044902,0.579101814,0.540756139,0.686618233,2.321425426,0.301329828,0.667062673,0.448627551,0.148855756,0.09859723,0.310231525,0.57669428,0.300720368,0.427155024,0.324409145,0.207515397
1347,0.11708698,1.458652527,0.148385903,0.079636858,0.252461457,0.501714861,0.129989227,0.629411992,0.540599536,0.582741292,1.608127428,0.299169424,0.668943255,0.498726101,0.167681268,0.11056249,0.310054631,0.64927873,0.297797725,0.427497171,0.31321099,0.214320889
1348,0.118223533,1.459823474,0.149063066,0.079660047,0.290758165,0.500840257,0.126808653,0.67272082,0.540080299,0.413029282,1.571151898,0.321725554,0.66852396,0.446280022,0.179805155,0.10899663,0.309885458,0.709334867,0.281269906,0.42792869,0.301990277,0.21190307
1349,0.121128668,1.460783142,0.152651216,0.079687171,0.307615485,0.49949392,0.124530825,0.794519776,0.539776443,0.396198257,1.35358584,0.309857642,0.668352404,0.313693657,0.181042513,0.103593807,0.309704819,0.857049304,0.280134702,0.427955875,0.298805791,0.213364443
1350,0.123544354,1.46105748,0.160025071,0.079855966,0.312757094,0.498154744,0.12607065,0.939466491,0.539752064,0.39351246,1.376959223,0.292844168,0.666887583,0.23375848,0.186069886,0.098573429,0.30974333,1.223205854,0.282462251,0.427602554,0.293599444,0.210295095
1351,0.123357221,1.462790955,0.16672409,0.079594121,0.318140799,0.498042011,0.139340886,0.997103216,0.539324225,0.392261073,1.376102056,0.309746053,0.66872061,0.198020272,0.188262788,0.095449431,0.309372569,2.317321973,0.277697782,0.427494308,0.292763345,0.202405434
1352,0.122809904,1.463610087,0.175487722,0.079617408,0.309267925,0.497706509,0.149419064,1.066657415,0.539841419,0.398163842,1.109548823,0.320827096,0.66440656,0.19897926,0.18993727,0.093890178,0.309189559,2.031401366,0.302669447,0.426856769,0.292859256,0.208947874
1353,0.124631285,1.467393032,0.181745139,0.079669629,0.291417235,0.497666453,0.188369133,1.179430309,0.540946887,0.399130114,1.01139734,0.32662894,0.662612794,0.211278375,0.172781113,0.091862477,0.309023186,1.995863842,0.358698384,0.426553277,0.330654381,0.225873955
1354,0.12878157,1.470316373,0.204885764,0.080452352,0.281588033,0.498408246,0.203612573,1.271756333,0.539507793,0.404344594,1.064004706,0.350700559,0.665540746,0.222960533,0.182914597,0.090179711,0.308812662,2.841629782,0.388143932,0.42630065,0.367473487,0.246786789
1355,0.132665878,1.483305889,0.256091988,0.082311454,0.270300958,0.505312171,0.275474427,1.391960997,0.539334233,0.407383198,1.029130992,0.385031702,0.674854368,0.247117261,0.217031079,0.091091304,0.308647643,2.91942529,0.414689801,0.426107268,0.41432722,0.261729998
1356,0.134976078,1.481801308,0.35157914,0.087740882,0.25660315,0.512473136,0.448611231,1.246173337,0.540082212,0.42260935,0.943017997,0.404802106,0.692966697,0.220563876,0.270268153,0.095040761,0.308467515,3.155535284,0.42849095,0.426290803,0.422922919,0.29089886
1357,0.136174108,1.478257435,0.50246329,0.088817916,0.261020686,0.518505223,0.556519396,1.175411828,0.540063778,0.431959329,0.857823875,0.423499912,0.711220404,0.235914608,0.268179796,0.100407736,0.308336453,3.629524646,0.451452499,0.425606737,0.423270269,0.315634269
1358,0.131470388,1.476850131,0.404350119,0.088834383,0.253099058,0.513788688,0.689616159,1.210708848,0.539004965,0.435606877,0.947979779,0.417178428,0.708944024,0.259013328,0.255781096,0.100386039,0.308358226,1.574399678,0.395775414,0.424585542,0.400314097,0.327621073
1359,0.124256491,1.471210568,0.356848592,0.087693134,0.252973424,0.507372089,0.777642274,1.434341102,0.539443694,0.433367442,0.851359447,0.459901198,1.008428815,0.247533895,0.273688347,0.08993108,0.308022895,1.247633514,0.379107649,0.424044942,0.369420026,0.360000908
1360,0.118943511,1.470784321,0.241364352,0.085843275,0.254366741,0.501248583,0.559495641,1.528363736,0.540117043,0.412451202,0.863445717,0.488201382,0.703338024,0.21975138,0.388697099,0.092544308,0.307821882,1.164826644,0.377375551,0.423778617,0.338767049,0.39441462
1361,0.117494288,1.471091253,0.210258253,0.084915138,0.253241156,0.499998889,0.2818889,1.512136775,0.540243286,0.396127609,0.666273016,0.411981541,0.702365373,0.184991621,0.569323034,0.099789828,0.307654184,1.103908587,0.357448845,0.423856033,0.332690413,0.343980968
1362,0.118033725,1.469703758,0.204878415,0.085220444,0.258338434,0.499034397,0.318263398,1.19904151,0.541411561,0.395032861,0.620987498,0.414422408,0.690889938,0.16962696,0.632715395,0.106770867,0.307810913,1.101521174,0.349454963,0.423813475,0.321801082,0.251379172
1363,0.118059246,1.470703908,0.196657388,0.084470163,0.257067079,0.502712837,0.166852835,1.167424468,0.542602913,0.400283342,0.628476103,0.464987228,0.674076957,0.166450456,0.512388415,0.106943669,0.307336599,1.06868735,0.313140679,0.423599386,0.323177437,0.212943721
1364,0.118377573,1.472092385,0.186929678,0.085053278,0.248609894,0.501226436,0.174644316,1.107074892,0.542287534,0.386943065,0.599806704,0.641769136,0.677246057,0.162516122,0.355472518,0.103686682,0.307190504,0.971228146,0.298085255,0.423753606,0.309993854,0.196981959
1365,0.119203394,1.472134985,0.193155004,0.084157426,0.240865263,0.500878081,0.148109133,1.145108619,0.541481407,0.382586485,0.595577393,0.888556348,0.682627065,0.16343004,0.213692569,0.101582391,0.307097271,0.673424444,0.278330912,0.4235814,0.311561966,0.171903748
1366,0.119006967,1.472302456,0.188332073,0.083813768,0.240971747,0.501344552,0.132959993,1.110926172,0.541358983,0.393885207,0.598510973,0.860247954,0.700926073,0.163705085,0.16491686,0.09892906,0.307008438,1.036630429,0.263494134,0.423414182,0.316330654,0.158084036
1367,0.117379823,1.474233771,0.182552305,0.083449638,0.240239311,0.500904236,0.133623342,1.04811893,0.540965088,0.430177149,0.599975128,0.646948882,0.706450956,0.171130249,0.181853255,0.097391,0.306937783,2.02357093,0.261402718,0.423331122,0.32129253,0.144598561
1368,0.116481166,1.474081909,0.18874395,0.083010325,0.241290025,0.50183383,0.131022548,1.038207012,0.540193692,0.448576017,0.60660968,0.479007816,0.773677852,0.173979239,0.239378686,0.096967343,0.306922195,2.053341306,0.263138551,0.423001032,0.325073059,0.127361396
1369,0.116752663,1.474202316,0.20269624,0.082759728,0.242231112,0.503923648,0.13733038,0.902672519,0.540064022,0.468635193,0.597568992,0.392705948,0.683140444,0.172164623,0.253906368,0.098579908,0.306899929,1.72142197,0.247231373,0.423071094,0.332441849,0.131074612
1370,0.117265462,1.474393989,0.190635222,0.082472103,0.243384732,0.50338463,0.123429495,0.851287895,0.539405404,0.461948176,0.606575718,0.377986012,0.677241224,0.164262561,0.310338323,0.098788113,0.306802235,1.509561151,0.245356658,0.422848154,0.343010068,0.138838807
1371,0.118075146,1.474472195,0.167293629,0.082063656,0.255860599,0.504233868,0.119424678,0.744252628,0.538733621,0.464587153,0.645894478,0.34732046,0.669373568,0.160943447,0.345010091,0.103473534,0.306671425,0.751333249,0.243788254,0.422673257,0.361809013,0.128962658
1372,0.119570512,1.475948228,0.164057092,0.081860473,0.273274764,0.505247771,0.120846422,0.744720304,0.538086433,0.456478494,0.668494934,0.331915885,0.668409792,0.16163558,0.398906344,0.102171912,0.30652877,0.538023933,0.245574117,0.422572848,0.363073667,0.125724219
1373,0.120382831,1.475138703,0.161599139,0.081621336,0.277165441,0.504372249,0.118504518,0.693077916,0.537719965,0.45647761,0.661125951,0.310404087,0.674653356,0.168946674,0.388417794,0.100643274,0.306219618,0.515945084,0.24002073,0.422390878,0.380703861,0.125317817
1374,0.122340697,1.475942293,0.16314779,0.081507301,0.284439664,0.502985356,0.115184419,0.64947141,0.538599854,0.457452356,0.645146582,0.285147469,0.670591093,0.151274592,0.347084231,0.10081737,0.30576536,0.45516707,0.237623745,0.422651428,0.413718851,0.126442362
1375,0.123955939,1.476280491,0.158011484,0.081506941,0.27942362,0.503977304,0.115642256,0.696376047,0.537837951,0.498169801,0.657999641,0.285196613,0.666523324,0.162800641,0.323839044,0.101654591,0.305393583,0.477231693,0.243120468,0.422368492,0.473520623,0.126063973
1376,0.126337858,1.47679459,0.192530277,0.081797221,0.276496291,0.506301861,0.118340672,0.674053944,0.537836847,0.521429682,0.694546314,0.287940806,0.661687597,0.163829891,0.277270199,0.101334402,0.305197709,0.48522723,0.245349795,0.422243934,0.536902054,0.126985077
1377,0.12704043,1.477158878,0.32298244,0.081293404,0.267357069,0.50664856,0.124683568,0.675177107,0.537550417,0.618818202,0.719966711,0.287250185,0.668603915,0.174593402,0.223104515,0.101621242,0.304952139,0.489888204,0.277094909,0.422000302,0.57200136,0.127280978
1378,0.129895994,1.477504158,0.454339082,0.082320504,0.247188028,0.507198487,0.12944734,0.658242784,0.537610347,0.874565495,0.852167331,0.298438573,0.661509051,0.19439169,0.231671749,0.102355043,0.304749797,0.478477517,0.299088484,0.422022593,0.709145026,0.127312078
1379,0.137666039,1.478042941,0.39342468,0.087530922,0.246466101,0.518892909,0.12510189,0.674877768,0.537300094,1.211652852,0.953989203,0.295074828,0.67939706,0.208496202,0.245901784,0.103368179,0.304754506,0.490718579,0.307295062,0.422186937,0.763418158,0.126518963
1380,0.147702303,1.481897081,0.487605204,0.093027421,0.249590705,0.625295738,0.126193755,0.73771818,0.537002904,1.338546927,1.035642825,0.289744316,0.668637172,0.244412034,0.231602996,0.103737312,0.304485485,0.552910651,0.34264168,0.422089197,0.817010452,0.125787489
1381,0.153938228,1.485691358,0.565236213,0.09846803,0.250609982,0.760468251,0.12350383,0.775624165,0.536229014,1.387690581,1.024193313,0.297565947,0.666281957,0.296411407,0.222037403,0.102319699,0.304315745,0.582491694,0.322726676,0.421904849,0.85874612,0.124395582
1382,0.150781796,1.484986495,0.657539324,0.097436323,0.250357549,0.751702685,0.127559227,0.798341565,0.535737184,1.474499901,1.137468673,0.327605152,0.660378978,0.34071835,0.244387668,0.096130614,0.304248352,0.588330325,0.312197289,0.421712837,0.718005354,0.12326329
1383,0.148374086,1.482119786,0.523445932,0.092938546,0.248828406,0.730157325,0.127340513,0.808658667,0.535500958,1.423307382,1.077549486,0.356274227,0.656412823,0.32213413,0.231845528,0.08953613,0.304157129,0.620262114,0.296754584,0.421405051,0.602679861,0.122921243
1384,0.129511096,1.478659915,0.312051129,0.088394004,0.247260745,0.591034561,0.119540594,0.880202665,0.534953387,1.344047899,0.836275734,0.365762716,0.653537301,0.310477854,0.217307447,0.090571015,0.304098578,0.72176883,0.279930967,0.421105206,0.477285056,0.124456716
1385,0.118383859,1.47887068,0.208425821,0.08290921,0.244865868,0.510534142,0.115428574,1.169617613,0.534994281,1.348805479,0.715869118,0.377268226,0.650355982,0.352199249,0.209698981,0.091735187,0.304270138,0.679734284,0.284950981,0.421294702,0.391993168,0.128057352
1386,0.117051813,1.479016357,0.181650934,0.08291737,0.24842106,0.508334501,0.114443859,0.953248558,0.535165633,1.141959611,0.66415302,0.332995634,0.649989926,0.415301481,0.210880235,0.08910566,0.304450639,0.553607628,0.282031046,0.421259541,0.339791875,0.129608939
1387,0.118166978,1.477281697,0.1682806,0.08132222,0.252434945,0.50950328,0.114611141,1.000175827,0.535927615,1.538805318,0.675205694,0.363815243,0.650196556,0.381735605,0.243606593,0.085683928,0.304251641,0.499149845,0.281126881,0.421122653,0.325861334,0.133175776
1388,0.119298962,1.477185404,0.167610112,0.08737543,0.254000922,0.508798104,0.11438449,0.74509916,0.53638214,1.533030069,0.61510446,0.408984425,0.649609619,0.339492842,0.211155005,0.084652414,0.30378263,0.542138334,0.275024244,0.420766233,0.326203278,0.149711656
1389,0.120178671,1.476249487,0.166060295,0.091696325,0.260335427,0.50808206,0.114568154,0.784674156,0.53622183,1.362238824,0.60292371,0.650069611,0.6487649,0.36012614,0.21909975,0.086390424,0.303546354,0.600921764,0.271929478,0.420690508,0.336095133,0.14947543
1390,0.120128543,1.477067128,0.16099571,0.089447459,0.276593999,0.508892085,0.114489012,0.775335715,0.535372158,1.137151673,0.633172658,0.514394138,0.647889187,0.376374798,0.21013759,0.090287308,0.303406959,0.562182671,0.262606766,0.420743127,0.346323293,0.146753171
1391,0.118983676,1.477555511,0.159080356,0.094639039,0.280851234,0.51077943,0.11423175,0.729144111,0.53562936,0.853336355,0.71022696,0.534778441,0.647435186,0.401400077,0.228967029,0.103675977,0.303230271,0.5430172,0.274401104,0.420778762,0.37680093,0.138283004
1392,0.118496053,1.477948035,0.165655641,0.09535628,0.278715804,0.510431575,0.114292931,0.745085801,0.536068988,0.653824345,0.736481837,0.597305648,0.647351648,0.437455987,0.277416453,0.110534764,0.303106973,0.496048012,0.274569083,0.420766118,0.423548123,0.125535559
1393,0.118498949,1.477890968,0.167981094,0.105237836,0.270399708,0.510622889,0.114290332,0.763002643,0.536169312,0.53575662,0.697404143,0.682155493,0.647143915,0.490610676,0.381980075,0.104618866,0.30296522,0.515478929,0.275616737,0.420582298,0.476065611,0.12390618
1394,0.118317118,1.477933602,0.166737258,0.108805998,0.263137145,0.510196048,0.114239609,0.879003198,0.535105514,0.468964345,0.647416098,0.903737777,0.646932771,0.460338183,0.4577706,0.091852023,0.302803764,0.498390305,0.256868212,0.42053126,0.520898302,0.123792381
1395,0.12093527,1.477868118,0.168765828,0.114898845,0.254667617,0.510628125,0.114166029,0.911130482,0.536220502,0.43691795,0.634107133,0.983731117,0.647011509,0.472128438,0.796701117,0.083963139,0.30277917,0.768495374,0.260305339,0.420396334,0.529547474,0.124399781
1396,0.124783244,1.478073476,0.183459672,0.107203826,0.246420775,0.511026031,0.114801714,1.038781029,0.537211187,0.420389498,0.63037089,0.775662796,0.64662797,0.454657057,0.299785808,0.083603542,0.303032215,0.708372554,0.264853269,0.420701759,0.451874946,0.125095927
1397,0.127159206,1.478903731,0.207852947,0.101824341,0.246293112,0.510443556,0.116826299,0.932607157,0.538226778,0.406887825,0.623283569,0.824361779,0.646193888,0.464594702,0.280029844,0.083545953,0.302831234,0.495879826,0.258519734,0.420731715,0.378008049,0.124445426
